File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
5f4b6c03-7465-4d94-85cb-82bb40980a67	TCGA-AP-A052-01Z-00-DX1.F935C681-0747-45C4-8AB8-6822B340BE65.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AP-A052	TCGA-AP-A052-01Z	Primary Tumor
cabefb81-ffe5-43f7-850a-7a3db2596464	TCGA-AP-A053-01Z-00-DX1.70F02F83-5234-471B-B842-2F708ABCBE94.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AP-A053	TCGA-AP-A053-01Z	Primary Tumor
c65df92b-7c0a-485d-9b77-d8e048c27f3f	TCGA-AX-A05Y-01Z-00-DX2.107339BB-92BF-487F-B3C4-F7C36291A9EA.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AX-A05Y	TCGA-AX-A05Y-01Z	Primary Tumor
e831babc-5507-450a-adcd-f402c2fabadc	TCGA-A5-A0GQ-01Z-00-DX1.5EB7B5F8-17F7-49FB-B29C-490F81878E33.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-A5-A0GQ	TCGA-A5-A0GQ-01Z	Primary Tumor
ce67f742-4c0a-4f6e-a354-66c70fbfa091	TCGA-B5-A11Z-01Z-00-DX1.5F0550FA-7B97-4A77-A3AA-4686C75A96B8.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-B5-A11Z	TCGA-B5-A11Z-01Z	Primary Tumor
45a2d334-a067-48af-b2a4-0492f3261ac3	TCGA-EY-A1GS-01Z-00-DX1.48C094CA-DD66-4B76-9B1E-0E8C83BFB9D8.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-EY-A1GS	TCGA-EY-A1GS-01Z	Primary Tumor
348912f0-0a45-46e3-b6d1-fc89ccc387a0	TCGA-EO-A3AV-01Z-00-DX1.C49B393E-E190-4877-839C-CD63D141721A.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-EO-A3AV	TCGA-EO-A3AV-01Z	Primary Tumor
ad8e7833-57bc-418e-afbd-5eac6f18fdb5	TCGA-EY-A4KR-01Z-00-DX1.022E2D07-5009-4EE2-9696-7F1745182B31.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-EY-A4KR	TCGA-EY-A4KR-01Z	Primary Tumor
07110cb3-30a8-4d77-8e36-bb545ffe1ace	TCGA-AX-A060-01Z-00-DX2.24E305A1-4F4D-42DF-ABBF-1CE6ADCE4FA5.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AX-A060	TCGA-AX-A060-01Z	Primary Tumor
096ae28b-44a0-4130-ade1-e29d35405b49	TCGA-FI-A2D5-01Z-00-DX1.CEF7F185-1E5B-4A40-B462-E39B702ED765.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-FI-A2D5	TCGA-FI-A2D5-01Z	Primary Tumor
e9dbfe9a-c827-4324-9b9e-39f85fa8da99	TCGA-B5-A5OE-01Z-00-DX1.73EAD167-3041-4498-8A5A-E30CABE85761.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-B5-A5OE	TCGA-B5-A5OE-01Z	Primary Tumor
685f5b58-52a7-4030-836b-d5f2730db315	TCGA-EO-A1Y8-01Z-00-DX1.26AF2276-D315-4153-B748-DA1F99174838.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-EO-A1Y8	TCGA-EO-A1Y8-01Z	Primary Tumor
91abd4dd-a72d-4380-8c1b-b18a496ede3d	TCGA-BG-A0M8-01Z-00-DX1.3D5FD485-43A9-429E-BAFD-0EA028BF4819.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-BG-A0M8	TCGA-BG-A0M8-01Z	Primary Tumor
78706e29-d806-4352-ba72-25d71d2f9886	TCGA-EY-A1G8-01Z-00-DX1.BAEA251D-F5E8-4A65-945E-926655463F45.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-EY-A1G8	TCGA-EY-A1G8-01Z	Primary Tumor
7be384f0-785e-483f-b2f3-b9bfb359102e	TCGA-AX-A05U-01Z-00-DX1.1EBFC727-B5D5-4543-BBA9-4254ABD3D584.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AX-A05U	TCGA-AX-A05U-01Z	Primary Tumor
08849069-c9c2-4dc0-b9cc-57f60eaee4ab	TCGA-EY-A1GT-01Z-00-DX1.670FBAA0-500C-403E-9F06-42DB61CB6EB1.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-EY-A1GT	TCGA-EY-A1GT-01Z	Primary Tumor
9045969b-46d3-4794-9f70-1a38091107e6	TCGA-PG-A6IB-01Z-00-DX3.82A8C097-478B-4B6E-BB16-7461529B524F.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-PG-A6IB	TCGA-PG-A6IB-01Z	Primary Tumor
ddbf5cf6-80da-484c-963d-3f9818e22524	TCGA-DI-A2QU-01Z-00-DX1.94BA8045-C101-4B33-A13F-0308A878F27D.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-DI-A2QU	TCGA-DI-A2QU-01Z	Primary Tumor
09952786-c688-4a97-96ef-c6607af9236c	TCGA-DI-A1BY-01Z-00-DX1.0ED757BE-AE66-442C-B3A1-5428C050D044.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-DI-A1BY	TCGA-DI-A1BY-01Z	Primary Tumor
33a18158-6e42-48d6-9ceb-86e79ffdc178	TCGA-AX-A1C8-01Z-00-DX1.8BF8FCA2-8BEA-46E1-B88A-C6444F63749E.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AX-A1C8	TCGA-AX-A1C8-01Z	Primary Tumor
52560490-6b82-4ac8-aef4-5d59a98c5a72	TCGA-A5-A0GG-01Z-00-DX1.B7FF5DD0-B701-4F8E-B4FF-C88F0C0E7DF9.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-A5-A0GG	TCGA-A5-A0GG-01Z	Primary Tumor
e2264cbf-c0d1-4b27-a0f5-7d4a897c2719	TCGA-AX-A1CC-01Z-00-DX1.FE3C98F1-8309-49B2-B8FD-C04911D608E9.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AX-A1CC	TCGA-AX-A1CC-01Z	Primary Tumor
3d0496cc-b063-49a3-83f1-dc9ea1d06362	TCGA-D1-A16B-01Z-00-DX1.FE32B609-4B7A-42E7-8D11-BDF0A06963DD.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-D1-A16B	TCGA-D1-A16B-01Z	Primary Tumor
50500ae1-97cb-4423-8ed3-84215256bc4d	TCGA-SL-A6J9-01Z-00-DX1.EB90A566-4AD9-4C33-91D6-C29C3914DEC7.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-SL-A6J9	TCGA-SL-A6J9-01Z	Primary Tumor
f51ef05c-0fd4-43c3-a8f0-228c5e88e721	TCGA-BS-A0U5-01Z-00-DX1.159D701A-681D-49A0-94C5-D9E235852972.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-BS-A0U5	TCGA-BS-A0U5-01Z	Primary Tumor
2c81533e-c83e-4e4d-ba22-06ff90a3031c	TCGA-EY-A1GH-01Z-00-DX1.D420D827-C543-4A42-8029-174A6B3E814D.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-EY-A1GH	TCGA-EY-A1GH-01Z	Primary Tumor
d05ba2c4-cfc4-44c2-9a74-b5a28134fb9c	TCGA-EY-A2ON-01Z-00-DX1.F1B8DF0C-35F8-4FB7-A53C-1FCDDC5CFF4F.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-EY-A2ON	TCGA-EY-A2ON-01Z	Primary Tumor
cb8f1f0c-27f8-4ab0-a624-06d1d9e44e93	TCGA-AX-A05Z-01Z-00-DX1.0E81B020-68BE-4F07-8C7F-D6872FA72001.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AX-A05Z	TCGA-AX-A05Z-01Z	Primary Tumor
57da2fee-8b88-4a0d-bf1c-284fc466832c	TCGA-AP-A0LS-01Z-00-DX1.F7E10B21-598B-467A-B36F-2FE65658AD89.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AP-A0LS	TCGA-AP-A0LS-01Z	Primary Tumor
01ca40fc-b88e-4f36-9f5e-92667899d729	TCGA-B5-A11Y-01Z-00-DX1.CA396120-026C-4369-A0D8-189D19E85181.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-B5-A11Y	TCGA-B5-A11Y-01Z	Primary Tumor
93faf38d-b04a-4732-bcd9-3c561aa0a0e9	TCGA-BK-A13C-01Z-00-DX2.BA3E7B9E-44A3-42A5-9971-9E830653443B.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-BK-A13C	TCGA-BK-A13C-01Z	Primary Tumor
8c0aeb9c-86c8-4013-b0e3-927c9f5c5344	TCGA-AX-A1CJ-01Z-00-DX2.01342935-ADE8-4FEC-8E66-8BBB6220019B.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AX-A1CJ	TCGA-AX-A1CJ-01Z	Primary Tumor
8993f961-7b89-4d6f-b041-9ccc1c3ab027	TCGA-AX-A1CN-01Z-00-DX2.498C651A-040E-4909-B874-30D25EC6EA3A.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AX-A1CN	TCGA-AX-A1CN-01Z	Primary Tumor
9dc1e567-c5eb-4aa3-bfc7-debd7f4c11c2	TCGA-B5-A11V-01Z-00-DX1.A4D88075-88AA-45D2-B6BB-E214004D4EB8.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-B5-A11V	TCGA-B5-A11V-01Z	Primary Tumor
73c0b3d1-5c95-4f39-98c7-23cb55cae149	TCGA-D1-A17Q-01Z-00-DX1.40D3807F-C6DB-4E5D-A4A8-DC4C6D90B8A1.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-D1-A17Q	TCGA-D1-A17Q-01Z	Primary Tumor
7235fda9-3343-4fd3-86e3-fcfd1bb1dd34	TCGA-AJ-A2QO-01Z-00-DX1.6494944E-9B7A-4C6E-9F4E-D34D63A2C142.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AJ-A2QO	TCGA-AJ-A2QO-01Z	Primary Tumor
ffed0e20-ced2-4446-86ba-72496e65dd65	TCGA-AP-A0LL-01Z-00-DX1.2BD59718-52F7-485A-8F15-0BDEC245CC5A.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AP-A0LL	TCGA-AP-A0LL-01Z	Primary Tumor
36d160ab-0d5e-4059-a84a-7f96637e2f10	TCGA-AX-A1C5-01Z-00-DX1.5A13A645-BED0-4819-B168-22118E103828.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AX-A1C5	TCGA-AX-A1C5-01Z	Primary Tumor
5e0b7e05-d7f1-4b9f-9a39-5d7ab3cf1076	TCGA-BS-A0TI-01Z-00-DX1.288C15DF-9573-46E8-BB9E-F001F2F4F4F5.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-BS-A0TI	TCGA-BS-A0TI-01Z	Primary Tumor
a4a45953-4476-4b2d-b81c-7c3f68d6b491	TCGA-B5-A0JT-01Z-00-DX1.98C557F8-8657-4741-BF55-8D053C449110.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-B5-A0JT	TCGA-B5-A0JT-01Z	Primary Tumor
4a363546-6b22-454a-ada0-d4310f44c7b4	TCGA-AJ-A2QN-01Z-00-DX1.0DB48EE5-6C8A-49E7-A497-20F0F3AB0528.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AJ-A2QN	TCGA-AJ-A2QN-01Z	Primary Tumor
0d047b90-750e-4830-90a9-b83feb51622b	TCGA-D1-A1NU-01Z-00-DX1.05E01238-0F01-4EF2-B9D6-BD10DDFA1362.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-D1-A1NU	TCGA-D1-A1NU-01Z	Primary Tumor
ea734083-3dc3-4c94-8c3f-fe0bcbd07fa5	TCGA-D1-A15W-01Z-00-DX1.34F5EB62-FB33-4CDA-AFAB-E74A53E16011.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-D1-A15W	TCGA-D1-A15W-01Z	Primary Tumor
44e0bfb2-2d76-43eb-bb68-1402fd536333	TCGA-AJ-A3I9-01Z-00-DX1.95C61689-4147-49EC-A6DE-F97FE4E1050B.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AJ-A3I9	TCGA-AJ-A3I9-01Z	Primary Tumor
f21dc70b-5511-4f0b-a190-6ae7f6fd4077	TCGA-AP-A0LI-01Z-00-DX1.148A346A-FBB4-40C9-B0DE-B4370458202E.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AP-A0LI	TCGA-AP-A0LI-01Z	Primary Tumor
ca48b332-d969-4c1d-be2c-45e327dee7b0	TCGA-B5-A0KB-01Z-00-DX1.230C49BF-BF64-4AF1-95EE-5B6040EB5EE4.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-B5-A0KB	TCGA-B5-A0KB-01Z	Primary Tumor
951c711f-dcb1-47a4-a364-a4b671918c23	TCGA-BS-A0UT-01Z-00-DX1.A9F8562E-10EA-4388-ABF9-82E2F7AA4374.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-BS-A0UT	TCGA-BS-A0UT-01Z	Primary Tumor
e4e5cfcb-dc82-4bdb-b0f0-293f15ef4cea	TCGA-DF-A2KV-01Z-00-DX1.85CAB55B-43E5-4E81-9A94-3E25431C4D6F.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-DF-A2KV	TCGA-DF-A2KV-01Z	Primary Tumor
df5a659a-d323-42af-bcfb-ed3bfbc35632	TCGA-BK-A0CB-01Z-00-DX2.FF5ACD4B-276F-4530-AC93-490CE8C1C394.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-BK-A0CB	TCGA-BK-A0CB-01Z	Primary Tumor
44ded503-cfc9-4047-9f28-c5f5d3298704	TCGA-BK-A0CB-01Z-00-DX1.C53BB624-6204-4977-95C9-E54B500E41A5.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-BK-A0CB	TCGA-BK-A0CB-01Z	Primary Tumor
50268a21-8173-46e0-8361-c30265459d06	TCGA-A5-A0GW-01Z-00-DX1.9EBB53E3-F9D5-4143-987A-332F7EECFE11.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-A5-A0GW	TCGA-A5-A0GW-01Z	Primary Tumor
6eac707a-1576-4feb-b052-5296f69c702f	TCGA-BK-A0CA-01Z-00-DX1.1A831454-1A9A-4E7B-BF04-28638F715727.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-BK-A0CA	TCGA-BK-A0CA-01Z	Primary Tumor
b78b5cb6-da41-4cd3-9efc-8c8f3073c0ed	TCGA-AX-A1CE-01Z-00-DX2.44F32924-9690-4DA9-8A84-74C2C988A30E.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AX-A1CE	TCGA-AX-A1CE-01Z	Primary Tumor
cc9b1e7b-e4ac-4c64-9642-552c97ff64ae	TCGA-B5-A11J-01Z-00-DX1.8BD1392A-B5C1-4BE8-A04F-593417AF7B70.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-B5-A11J	TCGA-B5-A11J-01Z	Primary Tumor
5f1a8c51-c286-4d9e-a4d9-549a60156a5e	TCGA-AJ-A3BI-01Z-00-DX1.927F62FA-01FF-454B-B823-63E302A24FC0.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AJ-A3BI	TCGA-AJ-A3BI-01Z	Primary Tumor
22d0ac3a-b147-4a97-b9ab-3f2caee367f4	TCGA-B5-A0K6-01Z-00-DX1.6034D569-E7E4-432A-A5B0-AD365EFB7F29.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-B5-A0K6	TCGA-B5-A0K6-01Z	Primary Tumor
f098ddb6-f3f5-4188-9193-15f45916848b	TCGA-PG-A916-01Z-00-DX6.32D62843-11DB-4653-990E-80A3EEB59612.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-PG-A916	TCGA-PG-A916-01Z	Primary Tumor
5e1984cd-ce61-4906-a984-2f77115b3bcd	TCGA-PG-A916-01Z-00-DX5.C87132C9-F354-4EAD-A89C-DF85D3890338.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-PG-A916	TCGA-PG-A916-01Z	Primary Tumor
e879ff96-05c9-43c5-8cbb-34c65dcbaabd	TCGA-PG-A916-01Z-00-DX2.E6AFA173-6E18-4194-BB65-9BD7F7652237.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-PG-A916	TCGA-PG-A916-01Z	Primary Tumor
693871e2-6c0d-47d2-9448-f1e6edca736c	TCGA-D1-A17M-01Z-00-DX1.80F697E0-B980-4FF9-A32A-36FDAADFF412.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-D1-A17M	TCGA-D1-A17M-01Z	Primary Tumor
f274c7d9-07e4-4e64-b313-c7e78e043d1e	TCGA-PG-A916-01Z-00-DX3.9D178CFC-D024-4C63-8D5F-6884ED1D835B.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-PG-A916	TCGA-PG-A916-01Z	Primary Tumor
f3ab72d8-fccd-4f68-a192-b971cfb34221	TCGA-EO-A1Y5-01Z-00-DX1.E32687DB-FBDD-40E3-BBD2-9BD3BE53C769.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-EO-A1Y5	TCGA-EO-A1Y5-01Z	Primary Tumor
30a18223-c39c-4fed-b3f8-c65c0c876aef	TCGA-D1-A17C-01Z-00-DX1.8A939640-D0B7-4537-8B46-4EEA4B4494F6.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-D1-A17C	TCGA-D1-A17C-01Z	Primary Tumor
c0d09f42-0c28-46b9-a5a7-e9f470e0880d	TCGA-BG-A0M4-01Z-00-DX1.DA0A6DF5-1D82-467C-8E1B-D33551F994D8.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-BG-A0M4	TCGA-BG-A0M4-01Z	Primary Tumor
8e1cbdde-3e85-497a-962b-7098bc2842ae	TCGA-AP-A0LF-01Z-00-DX1.5A3E8C52-1E3C-45E2-8BBF-B78E885CA967.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AP-A0LF	TCGA-AP-A0LF-01Z	Primary Tumor
9d0521f4-a15b-4468-8ee0-2956aa9acfeb	TCGA-EO-A1Y7-01Z-00-DX1.F91B1099-5DD6-4766-B15D-B18913E1B551.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-EO-A1Y7	TCGA-EO-A1Y7-01Z	Primary Tumor
55e8afbf-fd24-4229-afc5-d41b699fa4d7	TCGA-D1-A17H-01Z-00-DX1.101C05BB-5A99-4A80-AFDD-AF582531C440.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-D1-A17H	TCGA-D1-A17H-01Z	Primary Tumor
bfce75b3-a70b-488d-8ece-c87bf7031fbf	TCGA-AJ-A3OJ-01Z-00-DX1.5E9CF5C5-DF42-4AAC-A849-35B90E8EBCAC.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AJ-A3OJ	TCGA-AJ-A3OJ-01Z	Primary Tumor
e61d9b8a-93aa-433f-acdb-79ffc414d869	TCGA-AP-A056-01Z-00-DX2.39D6165D-86ED-40E0-8901-FBF296DD55A2.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AP-A056	TCGA-AP-A056-01Z	Primary Tumor
61774b31-23bd-499b-8258-8a86867a8886	TCGA-D1-A176-01Z-00-DX1.DF774F1D-FA3D-4001-BECA-B40BD8E502A2.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-D1-A176	TCGA-D1-A176-01Z	Primary Tumor
85f41608-0c24-44db-b26e-77de828126c3	TCGA-A5-A0GE-01Z-00-DX1.5C7005BC-C660-4651-AFB5-696896C34F6D.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-A5-A0GE	TCGA-A5-A0GE-01Z	Primary Tumor
09dc565a-e0a0-49af-a41a-cdaece37ce49	TCGA-B5-A11Q-01Z-00-DX1.F6301E11-F37B-4FE0-9D17-CC8AED593509.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-B5-A11Q	TCGA-B5-A11Q-01Z	Primary Tumor
2115c721-389e-4fd8-87dc-ee336e08f7f3	TCGA-A5-A0RA-01Z-00-DX1.2F3D35B2-0602-47C5-9C8C-8C8A3CFF5E04.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-A5-A0RA	TCGA-A5-A0RA-01Z	Primary Tumor
fdeb6376-337f-4c80-aaac-25baf9e84366	TCGA-AP-A0LG-01Z-00-DX1.85966119-6AB0-43FD-88E8-D260059F9F4C.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AP-A0LG	TCGA-AP-A0LG-01Z	Primary Tumor
5adf7dd9-cf70-447f-8a5f-6125aab91f1e	TCGA-E6-A2P8-01Z-00-DX1.D7CDBFDA-7EDA-4769-808C-A30466E74D6A.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-E6-A2P8	TCGA-E6-A2P8-01Z	Primary Tumor
4ac5933d-e8ba-4d5c-baf4-9b8c667a5200	TCGA-AJ-A23M-01Z-00-DX1.F2FD9BFC-8A07-4F62-AFFB-4A34329254AE.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AJ-A23M	TCGA-AJ-A23M-01Z	Primary Tumor
147af766-fd75-45c1-a505-2aa5544d0d2c	TCGA-D1-A17A-01Z-00-DX1.F1CD6146-7FAF-4839-97F1-C5CD9612FC01.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-D1-A17A	TCGA-D1-A17A-01Z	Primary Tumor
0d78c2ad-0502-4600-bce4-492ddd3decdd	TCGA-AX-A1C5-01Z-00-DX2.6D6E57EE-524A-448E-BE4A-FF4809A431FF.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AX-A1C5	TCGA-AX-A1C5-01Z	Primary Tumor
1814723a-a3b2-47ee-8bb6-d650e8945417	TCGA-DF-A2KN-01Z-00-DX1.5A015D79-F4A6-4BCE-9606-F87B253CE2F5.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-DF-A2KN	TCGA-DF-A2KN-01Z	Primary Tumor
92b69ac0-2ace-48de-95e7-e74f11251232	TCGA-A5-A7WK-01Z-00-DX1.A3C77356-8EEE-4901-A4A0-72FD934947C0.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-A5-A7WK	TCGA-A5-A7WK-01Z	Primary Tumor
b888267e-24e0-4946-a09e-82db8f1d7d13	TCGA-BS-A0V4-01Z-00-DX1.7782C888-31D9-4D99-8B61-56CB525B2718.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-BS-A0V4	TCGA-BS-A0V4-01Z	Primary Tumor
86a9613a-1222-4600-b051-e34769393814	TCGA-D1-A1NX-01Z-00-DX1.CA307D28-9CE2-48F9-8603-6B8CC4C27218.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-D1-A1NX	TCGA-D1-A1NX-01Z	Primary Tumor
7fd83f2d-0ce1-4b4c-aa32-beeada06188b	TCGA-AX-A1CP-01Z-00-DX1.48F69A91-A977-42AB-A102-1FEF5A506180.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AX-A1CP	TCGA-AX-A1CP-01Z	Primary Tumor
b7e4d0de-470b-4b30-9034-7f723c61bbc9	TCGA-AP-A05D-01Z-00-DX1.02C9F205-6854-47C6-BCCF-A5B40267106C.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AP-A05D	TCGA-AP-A05D-01Z	Primary Tumor
5a3dee76-a878-4453-884f-bb7388504a9e	TCGA-EY-A1GJ-01Z-00-DX1.6E4CA452-7399-46A9-BA2E-1F9D34E3D568.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-EY-A1GJ	TCGA-EY-A1GJ-01Z	Primary Tumor
f1b4f367-54b7-4eb4-93b7-c5ae2b369e7c	TCGA-D1-A15X-01Z-00-DX1.07030C76-038F-4671-AB04-809F2821889D.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-D1-A15X	TCGA-D1-A15X-01Z	Primary Tumor
93721cc5-6475-4dc9-99b5-4ff5f519ede4	TCGA-AX-A0J0-01Z-00-DX1.A720FEF9-D7E5-4914-B06B-BCB7F10F0A98.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AX-A0J0	TCGA-AX-A0J0-01Z	Primary Tumor
da1fc04c-2d72-445c-a0bc-856e9c59cb0c	TCGA-PG-A5BC-01Z-00-DX4.860CCC5D-05A1-4630-8AE0-620825609F83.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-PG-A5BC	TCGA-PG-A5BC-01Z	Primary Tumor
850bacf6-9135-48c3-9976-444860ccfcf1	TCGA-PG-A5BC-01Z-00-DX8.8B5C9140-CDE8-47F6-B847-F5CFB92399CD.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-PG-A5BC	TCGA-PG-A5BC-01Z	Primary Tumor
df34a712-54d3-4a7e-9998-b053b2cacaab	TCGA-B5-A0JV-01Z-00-DX1.820AB1F8-A37E-4882-A895-0C84E423A627.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-B5-A0JV	TCGA-B5-A0JV-01Z	Primary Tumor
5f9d39db-124c-48dc-b1f0-a2c0c35f810b	TCGA-A5-A0VQ-01Z-00-DX2.5F0F7347-BC10-4568-B2B3-D00BD988D4B2.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-A5-A0VQ	TCGA-A5-A0VQ-01Z	Primary Tumor
c96ac5a5-3098-4554-85da-7fc338a16faf	TCGA-AX-A1CF-01Z-00-DX2.97DE8134-0D44-4FCE-BA8A-46AD7D215133.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AX-A1CF	TCGA-AX-A1CF-01Z	Primary Tumor
dd9e5c30-3651-499f-879a-bebc9bbd0f26	TCGA-AX-A1CF-01Z-00-DX1.4D594C9B-FA5E-49A4-9F68-3E18BF038FE2.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AX-A1CF	TCGA-AX-A1CF-01Z	Primary Tumor
f6510e38-53e4-4eee-9b08-2de5f507c667	TCGA-AP-A3K1-01Z-00-DX1.FDFE705E-7CE7-41FE-8E48-F5E06EB72277.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-AP-A3K1	TCGA-AP-A3K1-01Z	Primary Tumor
79bf0cd2-fff6-48ef-8c26-55d787f3fa95	TCGA-A5-A0R9-01Z-00-DX1.743A968C-231F-41E4-ADC8-E26FC228E437.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-A5-A0R9	TCGA-A5-A0R9-01Z	Primary Tumor
02bf36ac-a743-4396-b993-10e4c1604812	TCGA-FI-A2F9-01Z-00-DX1.7DE06308-679B-4904-9286-BC6484E6F882.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-FI-A2F9	TCGA-FI-A2F9-01Z	Primary Tumor
053a7834-6df8-4fc2-9035-8a7c56df9f7d	TCGA-EO-A3AS-01Z-00-DX1.FB7C25E0-BD25-44B4-B1ED-D3A1F3819FFB.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-EO-A3AS	TCGA-EO-A3AS-01Z	Primary Tumor
acd3780c-ad33-4c44-b2c1-526c30a5114d	TCGA-BK-A13B-01Z-00-DX2.94ED8CB1-3FF7-42FC-8E1E-D089C6AE4B98.svs	Biospecimen	Slide Image	TCGA-UCEC	TCGA-BK-A13B	TCGA-BK-A13B-01Z	Primary Tumor
